ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
2192,3.12198,K2-258 b,K2-258,2.5946977900905024,1.363358186717591,0.10121212121212121,0.11409265636766618,0.01866323190983876,0.3932218118618292,0.29443477398231566,0.1294705373920963,0.15687240770399571,0.0923491891158309,0.1682692307692307,0.18130724630086434,0.013157894736842105,0.13888888888888892,0.0789607743250127,2.998818366421399,0.25007387392163916,3257
2193,3.946,Kepler-595 b,Kepler-595,2.5481433913438214,1.348619179293617,0.10121212121212121,0.15448145672182,0.03701052035324736,0.4649141864001737,0.14312801513029236,0.025462620873683974,0.17507836776039312,0.11796159326864354,0.05608974358974354,0.10469031318662812,0.5328947368421053,0.09259259259259207,0.24197656647987767,2.999056875337046,0.2500589591929019,4914
2194,3.3312,Kepler-85 d,Kepler-85,2.603534252825584,1.393797441180146,0.10121212121212121,0.011409265636766615,0.017369646521321388,0.12057353899630668,0.18964462004763735,0.05811545565053374,0.09363065171861525,0.07202958539729931,0.04246794871794875,0.06258024307804025,0.15789473684210525,0.04999999999999932,0.4100866021395822,3.0001491115120387,0.24999068087789464,3964
2195,3.1807,Kepler-1731 b,Kepler-1731,2.5746902586029283,1.3779369875391303,0.10121212121212121,0.11026807485731632,0.01787337324376336,0.3877905713665,0.11808061248249119,0.019117948769766382,0.25159815476434916,0.20343692746149147,0.1754807692307692,0.16376138375561938,0.0,0.15925925925925866,0.3132959755476311,3.000161680472708,0.24998989537888575,4372
2196,3.12845,HD 207897 b,HD 207897,2.616363678057783,1.4146242994966307,0.10121212121212121,0.07661443497860472,0.0311429988338301,0.0847273517271345,0.16702528194222507,0.039634771839759574,0.18397601741201594,0.14295989685824795,0.14358974358974358,0.1270905310360575,0.039473684210526314,0.11296296296296261,0.012735608762098895,3.0009643722110777,0.2499397412647701,2079
2197,3.4255,Kepler-1702 b,Kepler-1702,2.599127002667088,1.3978026062410085,0.10121212121212121,0.034336637311231634,0.004964825901045378,0.13360851618509662,0.15335144478245608,0.03326212224983744,0.18753507727266505,0.16823301893194,0.1201923076923077,0.16040310566445948,0.3157894736842105,0.19066666666666615,0.0789607743250127,3.00153190787432,0.24990429241165707,4327
2198,3.3295,Kepler-208 e,Kepler-208,2.6159304412520608,1.390593309131456,0.10121212121212121,0.02738223752823988,0.004039562892214194,0.0847273517271344,0.31948217663011685,0.16373823684154792,0.08596498432644792,0.10487887629775396,0.06570512820512825,0.1836466946402303,0.0556578947368421,0.16203703703703734,0.010188487009679071,3.001632898324563,0.24989798549954154,1776
2199,3.11376,HIP 12961 b,HIP 12961,2.3072906909150652,1.2015495182587463,0.8987878787878788,0.6959652038427636,0.2559566345024934,0.5688681294807734,0.02469802195242228,0.0009153495182860007,0.5138734891106457,0.34030671099952503,0.2483974358974359,0.2047017296945242,0.1842105263157895,0.194444444444444,0.0789607743250127,3.0017811444857583,0.24988872801750964,2233
2200,3.533,Kepler-582 b,Kepler-582,2.5991932895923933,1.401166944892133,0.10121212121212121,0.15288415953267268,0.027306542455749577,0.4421029763197914,0.17788767594764907,0.03739035574028456,0.05858760078299317,0.14052385153016217,0.05608974358974354,0.05263758763573478,0.013157894736842105,0.04629629629629604,0.016556291390728464,3.002269408220492,0.24985824241267773,2828
2201,3.762,Kepler-1726 b,Kepler-1726,2.5999133070061977,1.3970976971902966,0.10121212121212121,0.08606120538338331,0.013179356028229549,0.3399956550076037,0.16715307481287714,0.0357490098946851,0.12648351197076096,0.12544954875483477,0.09935897435897434,0.11463296862893353,0.0,0.12037037037037002,0.2661742231278655,3.002358543122102,0.24985267792123753,2098
2202,3.779,Kepler-613 b,Kepler-613,2.6195258454538215,1.404691490145692,0.10121212121212121,0.07358976335714468,0.010967751763218426,0.30740821203562885,0.23411653903454963,0.1014479185572262,0.015057560948900114,0.019332292868290697,0.016025641025641038,0.02339448339365993,0.013157894736842105,0.027777777777777127,0.04202750891492614,3.002427543842628,0.24984837053163128,2309
2203,3.12295,K2-292 b,K2-292,2.610498737985988,1.393797441180146,0.1412121212121212,0.09298551493964792,0.05303336757934835,0.20530089072344126,0.27603260060842094,0.10258411534996595,0.014510013278031019,0.03139716360181855,0.0,0.05263758763573484,0.09210526315789475,0.10185185185185193,0.2801833927661742,3.0031595993504387,0.24980268090292032,2525
2204,3.12797,K2-357 b,K2-357,2.6152602824250875,1.369766450814971,0.10121212121212121,0.155166012660026,0.027983564169528494,0.4431892244188572,0.24536231165192973,0.062003688624732455,0.00438038136695276,0.02226708285268372,0.016025641025641038,0.0,0.02631578947368421,0.009259259259259864,0.0789607743250127,3.0031980687077504,0.24980028038502836,4253
2205,3.1489,TOI-2128 b,TOI-2128,2.615316527952945,1.3986036392531809,0.10121212121212121,0.06210909625417004,0.00789858666075401,0.30740821203562885,0.2686359492550805,0.1324757276886458,0.05201702873256403,0.053012824862590756,0.020112179487179405,0.0686628087603918,0.09210526315789475,0.08425925925925926,0.012735608762098895,3.0034533145268565,0.24978435401542426,3520
2206,3.698,Kepler-646 b,Kepler-646,2.6188223771343115,1.4218175759459397,0.10121212121212121,0.05647586490199476,0.008169395346265576,0.2487508146860742,0.1927116489432865,0.05786521258127095,0.03942343230257484,0.08779941643482392,0.05608974358974354,0.05263758763573478,0.09210526315789475,0.04629629629629604,0.003820682628629567,3.003577898442869,0.24977658118977403,3010
2207,3.2523,Kepler-20 f,Kepler-20,2.5910531680348448,1.3798594667683444,0.4684848484848485,0.0027382237528239903,0.0009026956183718867,0.3139257006300239,0.21775905159108763,0.05424523675323957,0.07747799542797694,0.05581529483612675,0.05689102564102559,0.048894470292749216,0.09210526315789475,0.005555555555554932,0.12735608762098827,3.004237871918339,0.24973541332621252,500
2208,3.1237,EPIC 212587672 b,EPIC 212587672,2.6232663236450673,1.4096406496823648,0.10121212121212121,0.014832045327796603,0.0025501151219005803,0.036932435368238085,0.25609691278670166,0.11616625563985185,0.06187288680820774,0.013055574404559952,0.008012820512820519,0.011697241696829966,0.23684210526315788,0.009259259259259042,0.0789607743250127,3.004353847020044,0.24972818042645734,5246
2209,3.28,Kepler-522 b,Kepler-522,2.448590528874846,1.2010849191116864,0.10121212121212121,0.3371437995664535,0.08395069250858549,0.5294373234846838,0.2586527701997426,0.09769582682306227,0.16809713495681217,0.22206690642600257,0.43269230769230765,0.5284228936542932,0.5328947368421053,0.3703703703703699,0.36933265410086596,3.0045780221244534,0.24971420071608286,5283
2210,3.4965,Kepler-1470 b,Kepler-1470,2.6156633520131156,1.4162263655209757,0.10121212121212121,0.00399324297286832,0.0005416173710231321,0.005431240495329113,0.16306370295201164,0.03562155690288666,0.2236732235500253,0.1647248422338332,0.1602564102564102,0.14036690036195945,0.013157894736842105,0.1388888888888881,0.003820682628629567,3.0045909882685202,0.24971339218649488,1602
2211,3.12084,K2-136 d,K2-136,2.5461038787472177,1.3556682698007352,0.32909090909090905,0.03223117542386569,0.004513478091859435,0.131436019986965,0.08434329463035084,0.009434630002640809,0.3498829616853517,0.263452534437131,0.2067307692307692,0.18891045340380375,0.02631578947368421,0.22222222222222113,0.5030565461029036,3.0046149365919663,0.24971189885513098,1694
2212,3.2091,Kepler-1014 b,Kepler-1014,2.6135944372855113,1.4082160353992508,0.10121212121212121,0.079294396175528,0.0119607169434275,0.3226156854225504,0.1835105622563391,0.05048226488562946,0.10677179581947353,0.11416841962407547,0.09615384615384613,0.09357793357463966,0.07894736842105263,0.09259259259259207,0.02419765664798782,3.0047890013183403,0.24970104534116758,898
2213,3.5182,Kepler-320 c,Kepler-320,2.6033715435390716,1.374572648888006,0.10121212121212121,0.02110714142801825,0.0032722716165980905,0.02932869867477727,0.38184509750831563,0.15639259246057916,0.1798694098804977,0.12695596118613015,0.05769230769230773,0.0631651051628818,0.16157894736842107,0.01944444444444514,0.3132959755476311,3.004870584898793,0.24969595865861693,4172
2214,3.3456,Kepler-333 c,Kepler-333,2.557248419222326,1.3857871110584208,0.10121212121212121,0.006275096100221645,0.0009252630088311839,0.01737996958505324,0.06696346422167249,0.009401989602302183,0.41586245602507765,0.3148944832733935,0.31971153846153844,0.2725457315361379,0.061184210526315785,0.27037037037036965,0.17320427916454398,3.005083063103182,0.2496827117550938,640
2215,3.1267,HD 183579 b,HD 183579,2.6068468975656134,1.3902728959265869,0.2684848484848485,0.14204535717774439,0.04378073749103651,0.31066695633282637,0.25405222685626894,0.08875080282550085,0.001642643012607285,0.011488091199022868,0.0032051282051282076,0.02339448339365993,0.049999999999999996,0.009259259259259042,0.19103413143148237,3.0052275191791638,0.24967370647771375,2911
2216,3.2072,Kepler-961 b,Kepler-961,2.611299473207881,1.4004460151811775,0.10121212121212121,0.08842180868494127,0.013630703837415492,0.3454268955029328,0.19782336376936835,0.06123960825437361,0.05365967174517131,0.06574608129198616,0.032051282051282076,0.05848620848414976,0.06578947368421052,0.06481481481481412,0.2266938359653591,3.0053544446891602,0.24966579457803914,953
2217,3.14295,TOI-1443 b,TOI-1443,2.5613525580283563,1.366562318766281,0.10121212121212121,0.07437757371982669,0.0654454323319618,0.41929176623940917,0.13579781606969094,0.024647543448085157,0.15167070483073933,0.14257311528805047,0.18725961538461536,0.1455721729170488,0.3868421052631579,0.11481481481481426,0.3565970453387673,3.0054137616105208,0.24966209723060268,3220
2218,3.2525,Kepler-102 f,Kepler-102,2.532022505735416,1.336763890713464,0.5048484848484849,0.007929439617552799,0.007447238851568066,0.41929176623940917,0.12268115582596487,0.013988743002268085,0.23790946299262178,0.19826287575490262,0.15785256410256404,0.16142193541625338,0.14473684210526316,0.14814814814814714,0.44574630667345894,3.005426406709612,0.249661309049361,2514
2219,3.3054,Kepler-1334 b,Kepler-1334,2.6205293631299647,1.4051721099529952,0.10121212121212121,0.07358976335714468,0.010967751763218426,0.30740821203562885,0.23258302458672506,0.12023324610449419,0.044898909011265795,0.00936418538372803,0.048076923076923114,0.05263758763573478,0.039473684210526314,0.055555555555555074,0.04202750891492614,3.0056795828455356,0.24964552938346224,3915
2220,3.3307,Kepler-267 d,Kepler-267,2.524444924307832,1.3553478565958659,0.10121212121212121,0.07244883679346802,0.01076464524908475,0.3041494677384314,0.023513888199976598,0.0025599399694150593,0.41613622986051224,0.41702856755106193,0.3673309294871794,0.2602636277544665,0.23684210526315788,0.26759259259259177,0.1961283749363219,3.005724974404099,0.249642700482392,389
2221,3.68,Kepler-559 b,Kepler-559,2.605975654211676,1.3974821930361392,0.10121212121212121,0.14889091655980435,0.02640384683737769,0.437757983923528,0.2305383386562923,0.06457048339369145,0.04051852764431303,0.04119223722602972,0.032051282051282076,0.02924310424207491,0.039473684210526314,0.027777777777777127,0.029291900152827247,3.005750033628716,0.24964113876424862,3059
2222,3.864,Kepler-589 b,Kepler-589,2.6137552523322025,1.4104589278333337,0.10121212121212121,0.07244883679346802,0.01076464524908475,0.3041494677384314,0.20497976452588296,0.04840415939740364,0.1319589886794519,0.11762570401031418,0.09615384615384613,0.09942655442305463,0.013157894736842105,0.10185185185185111,0.016556291390728464,3.0057922915519124,0.24963850524875386,4457
2223,3.1733,Kepler-647 b,Kepler-647,2.6161852435300044,1.4060212049458982,0.10121212121212121,0.00969787579125162,0.0016022847226100992,0.03910493156636979,0.27245440023016365,0.2514771872565514,0.0662532681751605,0.14193526497930378,0.024038461538461557,0.04094034593890488,0.1842105263157895,0.046296296296296856,0.04202750891492614,3.005876742235189,0.24963324244520374,2656
2224,3.1492,Kepler-293 b,Kepler-293,2.5934827661578335,1.371368516839316,0.10121212121212121,0.11808589934053448,0.01949822535683276,0.39973930045622413,0.20549093600849117,0.04343349271726437,0.0071181197212982356,0.07893397570740314,0.052884615384615336,0.025149069648184426,0.13157894736842105,0.059259259259258366,0.4177279673968415,3.006710686942387,0.2495812845332047,816
2225,3.2248,Kepler-1114 b,Kepler-1114,2.6255631807632054,1.4249416046934125,0.10121212121212121,0.019966214864341584,0.003136867273842307,0.018466217684119043,0.19220047746067828,0.05956251339887947,0.11060462951555719,0.09946732713578069,0.10416666666666666,0.09942655442305463,0.10526315789473684,0.10185185185185111,0.04202750891492614,3.006926438225614,0.24956784593301137,4186
2226,3.89,Kepler-567 b,Kepler-567,2.613805290591103,1.4051721099529952,0.10121212121212121,0.07130791022979135,0.010584106125410374,0.3008907234412339,0.18197704780851456,0.03907055920533476,0.17247751632376493,0.13885458370088893,0.1282051282051282,0.1228210378167145,0.0,0.12037037037037002,0.010188487009679071,3.007033148328373,0.24956119976625926,2052
2227,3.2763,Kepler-1252 b,Kepler-1252,2.624965953205102,1.4293633069206046,0.10121212121212121,0.03822103988316816,0.005483875881609213,0.15859222246361065,0.20958030786935664,0.08794101003614734,0.04681532585930762,0.043964171812444865,0.048076923076923114,0.05263758763573484,0.039473684210526314,0.0555555555555559,0.09042282221090162,3.007340529474232,0.2495420572933444,5035
2228,3.426,Kepler-687 b,Kepler-687,2.584100587704358,1.3896320695168487,0.10121212121212121,0.14375674702325938,0.02527547731441283,0.4312404953291331,0.13443809992595315,0.022767456388580323,0.256526083802171,0.19226776141684196,0.18429487179487175,0.1579127629072044,0.05263157894736842,0.14814814814814714,0.1146204788588895,3.007372870369088,0.24954004340202507,4364
2229,3.373,Kepler-1426 b,Kepler-1426,2.6309453542041044,1.4119007872552443,0.10121212121212121,0.03194594378294653,0.00462631504415592,0.11948729089724087,0.2770549435736373,0.14644659618596656,0.014510013278031019,0.012044513808780619,0.016025641025641038,0.011697241696829966,0.039473684210526314,0.009259259259259864,0.0674987264391237,3.007666143468117,0.24952178255412993,3085
2230,3.2274,Kepler-1068 b,Kepler-1068,2.6109534190316563,1.3931886560908948,0.10121212121212121,0.150031843123481,0.026629520741970666,0.4388442320225939,0.22849365272585956,0.0853826243715103,0.00766566739216733,0.008553301214629843,0.008012820512820519,0.005848620848414983,0.039473684210526314,0.009259259259259864,0.05476311767702492,3.008067819421843,0.2494967762656891,3147
2231,3.14593,TOI-1777.01,TOI-1777,2.627993625646099,1.410673604680596,0.10121212121212121,0.07107972491705603,0.010538971344491778,0.2998044753421681,0.16613073184766075,0.10932979808661523,0.022175680670198348,0.004034063920743706,0.048076923076923114,0.011697241696829966,0.02631578947368421,0.034814814814814195,0.0789607743250127,3.0087021455751795,0.2494572965726086,2378
2232,3.8952,K2-168 b,K2-168,2.6189823778475207,1.4126798316246347,0.10121212121212121,0.04905984223809646,0.007041025823300718,0.21616337171409944,0.2613875376316964,0.07252729900810599,0.07536993689513098,0.059879894143991315,0.09855769230769229,0.09942655442305463,0.17105263157894737,0.018518518518518084,0.0789607743250127,3.0087282739937664,0.2494556706393403,1631
2233,3.5091,Kepler-1500 b,Kepler-1500,2.625123530931401,1.4040506637359538,0.10121212121212121,0.011409265636766615,0.0019633629699588543,0.047794916358896405,0.3440184077953098,0.20333104245230071,0.018342846974114684,0.09315328764334668,0.0,0.0,0.06578947368421052,0.0,0.0674987264391237,3.008801189562521,0.24945113332226132,3902
2234,3.9187,K2-276 b,K2-276,2.597499917297674,1.3952393006020563,0.10121212121212121,0.15801832906921764,0.028660585883307405,0.44644796871605463,0.16766424629548532,0.03511508623923193,0.17494148084267586,0.13753816923390108,0.14423076923076925,0.08772931272622467,0.09210526315789475,0.04629629629629604,0.0789607743250127,3.008866156226198,0.24944709078074187,3268
2235,3.12034,TYC 4282-00605-1 b,TYC 4282-00605-1,1.9766925851606054,0.9259941620714074,0.8987878787878788,0.6503281412956972,0.9985832192269654,0.41929176623940917,0.5265581067319006,0.7078785218668554,0.40463772877226123,0.47576677749881247,0.024038461538461557,0.5284228936542932,0.09210526315789475,0.5046296296296298,0.41709118695873665,3.0089613491051326,0.24944116765386545,3895
2236,3.871,Kepler-194 c,Kepler-194,2.608070639004166,1.392195375155801,0.10121212121212121,0.0907036618122946,0.01403691686568284,0.35085813599826193,0.2862560302605847,0.08697112385465675,0.08514366282014428,0.014487344778448803,0.048076923076923114,0.014621552121037391,0.039473684210526314,0.023148148148148428,0.2674477840040753,3.0091731852348147,0.24942798771648242,5769
2237,3.2298,Kepler-1134 b,Kepler-1134,2.6093853266661156,1.403089424121347,0.10121212121212121,0.09355597822148627,0.014578534236705973,0.35628937649359105,0.18197704780851456,0.04486345311305178,0.1360655962109701,0.1347662346474859,0.1282051282051282,0.11112379611988454,0.13157894736842105,0.11111111111111015,0.038206826286296576,3.00922093836148,0.2494250168235148,2040
2238,3.2675,Kepler-1223 b,Kepler-1223,2.615617113252545,1.4120609938576787,0.10121212121212121,0.012550192200443277,0.0022116042650111227,0.05213990875515972,0.15437378774767246,0.030324486219361152,0.24858664257456914,0.18369410327746488,0.1602564102564102,0.14621552121037443,0.05263157894736842,0.14814814814814714,0.1235354049923586,3.0092895719272743,0.24942074700762953,3624
2239,3.1912,Kepler-941 b,Kepler-941,2.6072017369339457,1.3920351685533663,0.10121212121212121,0.11865636262237282,0.01961106230912924,0.4008255485552899,0.2387170823780233,0.07154775754226715,0.06543194666885685,0.06981068059985071,0.08814102564102562,0.08188069187780969,0.19736842105263158,0.08333333333333302,0.0674987264391237,3.009455041966576,0.24941045342399334,4829
2240,3.2051,Kepler-1006 b,Kepler-1006,2.5896785124025645,1.367523558380888,0.10121212121212121,0.030805017219269867,0.0044909107014001375,0.10971105800564845,0.2739879146779882,0.23702059851609633,0.12319822594554639,0.13571283164823233,0.17628205128205124,0.1520641420587894,0.4671052631578948,0.1388888888888881,0.04202750891492614,3.0096663521422395,0.2493973094458922,2288
2241,3.9008,EPIC 206317286 c,EPIC 206317286,2.606515729786216,1.4031777104598229,0.10121212121212121,0.06240868303311339,0.009094658355096761,0.27156202476645663,0.15908334144436417,0.02416850882369075,0.28089195515584575,0.20131641446698786,0.1346153846153846,0.14153662453164245,0.024999999999999998,0.14444444444444385,0.0789607743250127,3.0103151753394677,0.24935695980936246,5061
2242,3.12838,HD 189567 c,HD 189567,2.485291217325929,1.2864590175490311,0.8684848484848485,0.08785134540310295,0.013540434275578304,0.3432543993048011,0.19394230726609712,0.08295095277737753,0.014236239442596471,0.11002239261722196,0.13621794871794873,0.02339448339365993,0.3157894736842105,0.02777777777777795,0.41709118695873665,3.0103163153509103,0.24935688892473265,1197
2243,3.451,Kepler-1656 b,Kepler-1656,2.5012270879264045,1.2858181911392932,0.8987878787878788,0.20388357692901943,0.10561538734951076,0.36715185748424933,0.20242390711284203,0.03668159276150298,0.05721873160582043,0.0070672457080817,0.024038461538461557,0.05848620848414982,0.25,0.03680555555555605,0.21777890983188994,3.0109357880679166,0.24931837676755825,779
2244,3.2335,Kepler-1808 b,Kepler-1808,2.5628537777541385,1.3670429385735843,0.10121212121212121,0.11552526194827334,0.018956607985809625,0.3953943080599608,0.17686533298243268,0.04653588505421183,0.06789591118776778,0.02117798737870666,0.1818910256410256,0.06316510516288175,0.4473684210526316,0.013888888888889386,0.41709118695873665,3.011177146794106,0.2493033748956314,4674
2245,3.1269,Kepler-838 b,Kepler-838,2.619752337200406,1.3992444656629188,0.10121212121212121,0.09869014775803124,0.01557149941691505,0.36715185748424933,0.2668315139214736,0.09339661980703189,0.00219019068347638,0.03347696274682771,0.016025641025641038,0.02339448339365993,0.07894736842105263,0.018518518518518084,0.05476311767702492,3.0112190577440967,0.2493007700662448,242
2246,3.20119,KOBE-1 c,KOBE-1,2.515401467656179,1.344597993572511,0.10121212121212121,0.1460386001506127,0.025726825123598775,0.4344992396263306,0.0702860788586257,0.004523026904066681,0.44981041161896157,0.33784352310510957,0.29727564102564097,0.22283245432461063,0.013157894736842105,0.4953703703703703,0.0789607743250127,3.011223343312482,0.2493005037147088,2365
2247,3.10252,K2-206 b,K2-206,2.6006759977731364,1.4008719001509347,0.10121212121212121,0.10241121071940557,0.01629365591161256,0.3736693460786443,0.1750514949964648,0.034640514813687524,0.20122376904439243,0.14759449005903508,0.16868509615384614,0.14150972087573974,0.1842105263157895,0.018518518518518084,0.0789607743250127,3.0115930981928103,0.2492775252930044,2819
2248,3.2173,Kepler-1046 b,Kepler-1046,2.630055181794313,1.4120930351781658,0.10121212121212121,0.04050289301052149,0.005799819348039373,0.1727134477514664,0.2714320572649473,0.15605219971419065,0.036959467783663914,0.02181244486666214,0.032051282051282076,0.02339448339365993,0.0,0.018518518518518906,0.1235354049923586,3.0116428912055158,0.24927443122922036,2553
2249,3.994,Kepler-253 d,Kepler-253,2.6019853476680055,1.393797441180146,0.10121212121212121,0.12379053215891779,0.020761999222553396,0.40734303714968495,0.15744081664332157,0.035879571496039604,0.1560510861976921,0.13144127027210423,0.11217948717948717,0.1251604861560805,0.19736842105263158,0.14351851851851763,0.11207335710646961,3.012140740504407,0.24924349983651867,2892
2250,3.3586,Kepler-1392 b,Kepler-1392,2.6243137758268507,1.4115803740503754,0.10121212121212121,0.05476447505647976,0.00789858666075401,0.2422333260916793,0.2346277105171578,0.09391109468855974,0.0818583767949297,0.07837416027685418,0.09615384615384613,0.08772931272622467,0.14473684210526316,0.08333333333333302,0.010188487009679071,3.0121779688894277,0.24924118714424834,1538
2251,3.4899,Kepler-1986 b,Kepler-1986,2.5912732524520834,1.3926759949631042,0.10121212121212121,0.050771232083611444,0.0072892671183529874,0.22485335650662605,0.16561956036505257,0.03982128841312315,0.06269420831451138,0.1396077899165366,0.17948717948717943,0.1567430387375214,0.4671052631578948,0.14814814814814714,0.0789607743250127,3.0121865442809916,0.24924065443203516,5083
2252,3.3629,Kepler-1404 b,Kepler-1404,2.6183889135834875,1.4189498777623624,0.10121212121212121,0.057616791465671405,0.008349934469939955,0.25309580708233753,0.17430947556939175,0.05906513586990994,0.14154107291966106,0.125700617493384,0.1282051282051282,0.11697241696829952,0.11842105263157894,0.11111111111111015,0.003820682628629567,3.0121885703189544,0.24924052857278928,2153
2253,3.941,Kepler-572 b,Kepler-572,2.608841176350928,1.4110997542430719,0.10121212121212121,0.09013319853045627,0.013946647303845651,0.3486856398001303,0.15232910181723971,0.04023939639841316,0.15495599085595388,0.14733663567890343,0.13621794871794873,0.1228210378167145,0.13157894736842105,0.12037037037037002,0.010188487009679071,3.0122230771281195,0.24923838499921666,3052
2254,3.1752,Kepler-31 c,Kepler-31,2.4182511234987727,1.1855288580152965,0.10121212121212121,0.24529921119048226,0.9985832192269654,0.5192265913534649,0.1840217337389473,0.05324115586663233,0.1538608955142157,0.10223926172219583,0.1682692307692307,0.12866965866512947,0.09999999999999999,0.23703703703703594,0.5501782985226693,3.012503154856571,0.24922098784885455,3062
2255,3.5004,Kepler-1479 b,Kepler-1479,2.628874358743518,1.4203757165240294,0.10121212121212121,0.04734845239258147,0.006792784528248448,0.20747338692157283,0.2509851979606198,0.15165973441147845,0.004927929037821855,0.049290900454637986,0.008012820512820519,0.011697241696829966,0.02631578947368421,0.009259259259259042,0.04202750891492614,3.0125103164446316,0.24922054303553068,5800
2256,3.257,Kepler-299 d,Kepler-299,2.6249603081890394,1.4130222334722857,0.10121212121212121,0.04905984223809646,0.007041025823300718,0.21616337171409944,0.24229528275628062,0.10718485749293412,0.04407758750496215,0.014765556083327679,0.0032051282051282076,0.018715586714927943,0.15789473684210525,0.042592592592592744,0.17320427916454398,3.012629580794737,0.24921313564207465,5258
2257,3.3133,Kepler-224 e,Kepler-224,2.5980597865577355,1.4034098373262158,0.10121212121212121,0.05533493833831809,0.0079888562225912,0.24440582228981095,0.13392692844334497,0.027560932324024186,0.20806811493025612,0.1745436656035828,0.17868589743589738,0.18949531548864523,0.07894736842105263,0.18425925925925873,0.2941925624044829,3.01323781195982,0.24917536584049602,1328
2258,3.10333,K2-352 d,K2-352,2.6263350131430636,1.4137315015094,0.10121212121212121,0.0701669836661147,0.010380999611276698,0.29763197914403644,0.24127293979106423,0.09567051134099304,0.0035590598606491178,0.021462984325167942,0.016025641025641038,0.02924310424207491,0.06578947368421052,0.027777777777777127,0.0789607743250127,3.0133731378080615,0.24916696396342522,3004
2259,3.3501,Kepler-769 c,Kepler-769,2.6179725758465646,1.3942780609874492,0.10121212121212121,0.04506659926522814,0.006454273671358991,0.19661090593091454,0.28012197246928644,0.13329873206861256,0.11169972485729539,0.06076542037049603,0.15224358974358967,0.16376138375561938,0.07894736842105263,0.12962962962962987,0.2190524707080998,3.013666648378916,0.2491487429340678,3214
2260,3.229,Kepler-368 b,Kepler-368,2.5365642438479634,1.3040817438168262,0.10121212121212121,0.12892470169546277,0.021890368745518255,0.41386052574407983,0.27858845802146187,0.16565780324241472,0.07556157857993512,0.19079527719345865,0.13221153846153846,0.5284228936542932,0.039473684210526314,0.4972222222222215,0.23688232297503825,3.013667362200858,0.24914869862351005,5670
2261,3.1736,Kepler-219 c,Kepler-219,2.567544498267106,1.337725130328071,0.10121212121212121,0.14717952671428935,0.025952499028191748,0.4355854877253964,0.2612086276127835,0.08254135523727184,0.00219019068347638,0.07257243672389224,0.13141025641025633,0.2871672836571754,0.47368421052631576,0.2620370370370368,0.07641365257259292,3.0138073427849164,0.24914000962142988,2804
2262,3.243,Kepler-1180 b,Kepler-1180,2.6114279911320653,1.4024485977116088,0.10121212121212121,0.05647586490199476,0.008169395346265576,0.2487508146860742,0.26069745613017536,0.2717779619623984,0.0818583767949297,0.1416366967496777,0.07211538461538466,0.08188069187780962,0.0,0.07407407407407399,0.19230769230769226,3.014093198798837,0.24912226758941136,5870
2263,3.191,Kepler-939 b,Kepler-939,2.6262832253114654,1.4173478117380174,0.10121212121212121,0.042784746137874814,0.006115762814469534,0.1857484249402563,0.2233819378997777,0.08267347114340437,0.08404856747840608,0.1325405442084549,0.09615384615384613,0.08772931272622467,0.15789473684210525,0.09259259259259207,0.016556291390728464,3.0141231724686595,0.2491204073802764,3538
2264,3.3037,Kepler-1327 b,Kepler-1327,2.626210404679214,1.423419641970285,0.10121212121212121,0.04563706254706647,0.006521975842736883,0.19986965022811207,0.29443477398231566,0.12263464698655022,0.029293800391496583,0.012282011264165027,0.016025641025641038,0.01754586254524495,0.039473684210526314,0.018518518518518906,0.0674987264391237,3.0141638220445284,0.24911788465341492,1457
2265,3.102,Kepler-108 b,Kepler-108,2.3691383519020373,1.1342627452362566,0.8987878787878788,0.4364044106063231,0.12412064752613444,0.5469259178796436,0.21162499379978938,0.07211974170058212,0.02080681149302561,0.23987242993825064,0.1979166666666667,0.5284228936542932,0.42907894736842106,0.5046296296296289,0.09042282221090162,3.0142108115979704,0.249114968529,1844
2266,3.14578,TOI-1758 b,TOI-1758,2.5826074063360327,1.3755194699083937,0.10121212121212121,0.14946137984164268,0.013314760370985333,0.5083641103628067,0.15153167430437098,0.031163810799497232,0.16672826577963942,0.12642668114270206,0.09615384615384613,0.11112379611988454,0.02631578947368421,0.08333333333333302,0.3693326541008661,3.01437579989409,0.24910473006198938,3312
2267,3.2206,Kepler-1050 b,Kepler-1050,2.622531934864384,1.4041628083576578,0.10121212121212121,0.034227796910299854,0.00494225851058608,0.13360851618509662,0.40075844236481856,0.09485144907926776,0.06351552982081503,0.0199192508651693,0.07211538461538466,0.07603207102939465,0.039473684210526314,0.06481481481481494,0.13372389200203766,3.0145142030216014,0.2490961420057577,2397
2268,3.4895,Kepler-1913 b,Kepler-1913,2.6313975146687727,1.4083762420016852,0.10121212121212121,0.029579695747214762,0.004332938968185057,0.10102107321312183,0.28778954470840923,0.16273571025971872,0.11936539224946272,0.018596050756599036,0.13541666666666669,0.04444951844795387,0.09210526315789475,0.001851851851851644,0.0789607743250127,3.0146399606191165,0.24908833913110986,2726
